timestamp,raw_price,filtered_price,z_score,label
1,77615.21875,77605.77891,0.4590348787156667,NORMAL
1,77594.95313,77603.61016,-0.423638142,NORMAL
1,77572.64844,77604.32969,-1.665696505,CRASH
1,77494.03906,77595.75625,-2.571503857,CRASH
1,77506.40625,77586.72891,-1.653050078,CRASH
1,77434.24219,77568.29375,-2.008573287,CRASH
1,77345.9375,77542.73438,-2.063087117,CRASH
1,77316.82813,77510.91406,-1.722369598,CRASH
1,77376.10156,77486.72031,-0.978049517,NORMAL
1,77353.89844,77461.02734,-0.965665727,NORMAL
1,77375.1875,77437.02422,-0.623244451,NORMAL
1,77358.82031,77413.41094,-0.646379472,NORMAL
1,77360.0,77392.14609,-0.500213928,NORMAL
1,77358.84375,77378.62656,-0.367578452,NORMAL
1,77379.07813,77365.89375,0.4389387598394825,NORMAL
1,77388.32813,77361.30234,1.3255898771020274,NORMAL
1,77417.84375,77368.49297,1.882584767093114,SPIKE
1,77410.32031,77377.84219,1.4703943680803293,NORMAL
1,77408.0,77381.03203,1.122405401074592,NORMAL
1,77371.88281,77382.83047,-0.489008822,NORMAL
1,77397.57813,77385.06953,0.5521051736212802,NORMAL
1,77420.09375,77391.19688,1.2536302922815057,NORMAL
1,77432.10156,77398.40703,1.434995799604439,NORMAL
1,77443.74219,77406.89688,1.6069925569364896,SPIKE
1,77448.60156,77413.84922,1.4439347876183863,NORMAL
1,77468.21094,77421.8375,1.677356716718336,SPIKE
1,77453.35938,77425.38906,0.9543581735917656,NORMAL
1,77463.75781,77430.73281,1.0627968423671952,NORMAL
1,77447.36719,77434.66953,0.4182480869083207,NORMAL
1,77460.47656,77443.52891,0.7813633761847691,NORMAL
1,77459.84375,77449.75547,0.6765655346898376,NORMAL
1,77450.64063,77452.81016,-0.202928279,NORMAL
1,77459.78125,77455.57813,0.5273005866747649,NORMAL
1,77500.71094,77461.275,2.554956907803044,SPIKE
1,77467.03125,77463.11797,0.2636519767420518,NORMAL
1,77490.02344,77465.29922,1.4454700578737831,NORMAL
1,77445.9375,77464.55703,-1.04451097,NORMAL
1,77450.64063,77463.24531,-0.686310894,NORMAL
1,77424.39844,77460.94844,-1.683946277,CRASH
1,77404.21875,77455.32266,-1.814182175,CRASH
1,77407.99219,77450.1375,-1.325965064,NORMAL
1,77364.00781,77441.47422,-1.851218911,CRASH
1,77341.79688,77429.67578,-1.702892494,CRASH
1,77359.35938,77415.54063,-1.139728322,NORMAL
1,77374.85156,77406.32266,-0.667214365,NORMAL
1,77381.75,77395.49531,-0.369580604,NORMAL
1,77440.79688,77394.98125,1.257116785063598,NORMAL
1,77392.25781,77389.14297,0.101220365429338,NORMAL
1,77430.47656,77389.75078,1.288968151990974,NORMAL
1,77436.10938,77392.93984,1.244891758,NORMAL
1,77430.34375,77395.175,0.9653434403864748,NORMAL
1,77461.99219,77404.97344,1.4216124985107434,NORMAL
1,77483.4375,77419.1375,1.5944134723439678,SPIKE
1,77506.47656,77433.84922,1.6947876301864568,SPIKE
1,77472.07813,77443.57188,0.7343135706673802,NORMAL
1,77471.54688,77452.55156,0.5780854478985871,NORMAL
1,77484.65625,77456.9375,0.8147249656629395,NORMAL
1,77532.0,77470.91172,1.8404193955254968,SPIKE
1,77566.17969,77484.48203,1.9676707602698944,SPIKE
1,77532.02344,77494.07344,0.9449678054855734,NORMAL
1,77516.24219,77502.66328,0.4032028868104381,NORMAL
1,77518.42188,77508.30625,0.3294801107601915,NORMAL
1,77509.67188,77510.92969,-0.042731305,NORMAL
1,77544.64844,77514.74688,0.9579225076223592,NORMAL
1,77563.36719,77523.87578,1.286598175684574,NORMAL
1,77557.5625,77532.47734,0.960720896,NORMAL
1,77574.0,77541.41172,1.4148044655269352,NORMAL
1,77582.75781,77546.4875,1.388830970807696,NORMAL
1,77609.15625,77550.78516,1.7972709074772562,SPIKE
1,77585.13281,77556.09609,0.8694137127721213,NORMAL
1,77575.49219,77562.02109,0.4389719312887788,NORMAL
1,77576.10156,77567.78906,0.3107405719993416,NORMAL
1,77559.96875,77572.81875,-0.719470812,NORMAL
1,77581.85156,77576.53906,0.354556751,NORMAL
1,77545.0,77574.70234,-1.681556465,CRASH
1,77571.85938,77576.13203,-0.256262341,NORMAL
1,77607.88281,77579.52031,1.4612479664446965,NORMAL
1,77563.92969,77577.6375,-0.686555705,NORMAL
1,77583.75781,77575.09766,0.5127524891970918,NORMAL
1,77585.96094,77575.18047,0.636160288,NORMAL
1,77594.96094,77577.12734,0.9870698729222532,NORMAL
1,77624.47656,77581.96484,1.8136774922977863,SPIKE
1,77658.49219,77591.81719,2.068983666101092,SPIKE
1,77664.84375,77600.11641,1.6475395568492053,SPIKE
1,77655.49219,77611.16563,1.1800402387631712,NORMAL
1,77653.82031,77619.36172,0.9320360580666656,NORMAL
1,77647.6875,77623.34219,0.6451987550542715,NORMAL
1,77650.71094,77632.02031,0.5820598377570013,NORMAL
1,77642.15625,77637.86016,0.1573078235397771,NORMAL
1,77651.20313,77644.38438,0.3330987494796065,NORMAL
1,77655.99219,77650.4875,0.4999641017982837,NORMAL
1,77656.17969,77653.65781,0.4065325815985738,NORMAL
1,77639.17969,77651.72656,-1.691334016,CRASH
1,77638.49219,77649.09141,-1.535326535,CRASH
1,77672.64844,77650.80703,2.1679863353041755,SPIKE
1,77650.53906,77650.47891,0.006004369,NORMAL
1,77622.29688,77647.93984,-1.90816926,CRASH
1,77606.78906,77643.54766,-1.974842287,CRASH
1,77596.34375,77638.96641,-1.784478368,CRASH
1,77627.75781,77636.62188,-0.374001824,NORMAL
1,77605.50781,77631.57344,-1.064768791,NORMAL
1,77602.14844,77626.17031,-0.984167535,NORMAL
