timestamp,raw_price,filtered_price,z_score,label
1,4808.600098,4810.710009765625,-2.297741757,CRASH
1,4807.799805,4810.319970703125,-2.053433676,CRASH
1,4806.299805,4809.349951171875,-1.655639223,CRASH
1,4805.5,4807.929931640625,-1.59607247,CRASH
1,4812.200195,4808.05,2.1639110563516666,SPIKE
1,4814.0,4808.560009765625,2.021374708919022,SPIKE
1,4802.899902,4809.670068359375,-1.558094155,CRASH
1,4794.700195,4808.320068359375,-2.1138318,CRASH
1,4792.799805,4796.839990234375,-2.275761801,CRASH
1,4802.600098,4797.37998,2.020079110709263,SPIKE
1,4804.0,4798.109961,1.6930221220538568,SPIKE
1,4805.299805,4802.380078,1.7770755440498245,SPIKE
1,4807.600098,4802.740087890625,2.1127529685006263,SPIKE
1,4810.5,4803.520068359375,2.075851003064853,SPIKE
1,4798.700195,4805.17998,-1.851855114,CRASH
1,4794.5,4804.509961,-2.102894085,CRASH
1,4794.700195,4803.45,-1.545960822,CRASH
1,4810.299805,4805.379931640625,1.5364833103683182,SPIKE
1,4802.5,4804.470068359375,-1.810113985,CRASH
1,4801.100098,4804.080078,-1.98833162,CRASH
1,4806.0,4803.7,1.5722946625496226,SPIKE
1,4807.5,4804.2,1.8147931795790784,SPIKE
1,4804.700195,4802.910059,1.5898426657930236,SPIKE
1,4806.700195,4803.220068359375,2.1162631973086534,SPIKE
1,4808.5,4805.280126953125,1.6705485842891037,SPIKE
1,4804.700195,4807.030078,-1.540000039,CRASH
1,4800.799805,4806.540039,-2.316854552,CRASH
1,4801.0,4806.100048828125,-1.682425764,CRASH
1,4808.799805,4803.269970703125,1.904712968980317,SPIKE
1,4808.700195,4803.360009765625,1.7402758632016977,SPIKE
1,4813.299805,4804.95,1.907879793996204,SPIKE
1,4810.299805,4813.25,-1.61141664,CRASH
1,4800.100098,4811.17002,-2.594519773,CRASH
1,4796.799805,4800.959961,-1.519236014,CRASH
1,4794.399902,4798.699951171875,-1.682828902,CRASH
1,4787.700195,4797.27998,-2.351616009,CRASH
1,4787.799805,4796.049951171875,-1.683483466,CRASH
1,4783.799805,4794.699951171875,-1.756906781,CRASH
1,4796.100098,4789.92002,1.702883821212937,SPIKE
1,4797.899902,4790.660009765625,1.747007628699034,SPIKE
1,4807.100098,4792.590039,2.234778467421396,SPIKE
1,4808.399902,4795.050048828125,1.8063451734234652,SPIKE
1,4792.0,4798.060009765625,-1.591912607,CRASH
1,4790.600098,4796.560009765625,-1.730770898,CRASH
1,4785.799805,4793.669970703125,-1.702786975,CRASH
1,4783.200195,4792.0,-1.721461748,CRASH
1,4776.100098,4789.77002,-2.057453075,CRASH
1,4762.799805,4786.210009765625,-2.311071291,CRASH
1,4747.200195,4781.240039,-2.236988746,CRASH
1,4745.100098,4776.430029296875,-1.711552196,CRASH
1,4765.700195,4754.800048828125,1.6535318122496945,SPIKE
1,4766.899902,4755.210059,1.6145068736319548,SPIKE
1,4774.899902,4760.080029296875,1.8547853039375497,SPIKE
1,4749.600098,4760.020068359375,-2.16803274,CRASH
1,4749.5,4758.550048828125,-1.624029576,CRASH
1,4739.899902,4751.440039,-1.722698633,CRASH
1,4730.5,4740.760009765625,-2.179823105,CRASH
1,4729.0,4739.039990234375,-1.804840659,CRASH
1,4723.700195,4732.039990234375,-1.547012231,CRASH
1,4720.799805,4727.27998,-1.566587291,CRASH
1,4727.200195,4722.9,1.5905741709945165,SPIKE
1,4730.0,4723.52998,1.837497662783736,SPIKE
1,4737.399902,4724.859961,2.2247217370318064,SPIKE
1,4724.100098,4729.12998,-1.818909697,CRASH
1,4716.799805,4727.549951171875,-2.378503825,CRASH
1,4716.100098,4726.119970703125,-1.776287682,CRASH
1,4714.299805,4724.659961,-1.559784863,CRASH
1,4724.600098,4720.689990234375,1.7087245109830684,SPIKE
1,4728.100098,4721.87998,2.267601550964667,SPIKE
1,4728.799805,4722.669970703125,1.7662556077374287,SPIKE
1,4731.399902,4727.959961,1.5740930096349628,SPIKE
1,4732.899902,4729.119922,1.5367167097730958,SPIKE
1,4719.399902,4728.149951171875,-1.983394007,CRASH
1,4708.899902,4726.009961,-2.306395,CRASH
1,4690.399902,4722.429931640625,-2.37626637,CRASH
1,4718.0,4698.110059,2.518029057,SPIKE
1,4716.5,4700.720068359375,1.7036073692364386,SPIKE
1,4726.100098,4703.510059,1.856801191,SPIKE
1,4735.5,4729.430029296875,1.8037893883200165,SPIKE
1,4737.0,4730.660009765625,1.7239596130348287,SPIKE
1,4738.5,4732.05,1.716067743855671,SPIKE
1,4745.299805,4733.959961,2.233487867718494,SPIKE
1,4734.700195,4736.87002,-1.588240287,CRASH
1,4733.600098,4736.02002,-1.772599408,CRASH
1,4738.700195,4736.260059,1.518386949452653,SPIKE
1,4740.600098,4736.710059,1.8445370377799968,SPIKE
1,4742.200195,4737.180078,1.835298155017592,SPIKE
1,4743.200195,4738.030078,1.6330804056504002,SPIKE
1,4745.200195,4739.000098,1.6583335176486786,SPIKE
1,4749.100098,4741.570117,1.7573202765296048,SPIKE
1,4750.200195,4743.040137,1.5954309675587772,SPIKE
1,4752.899902,4749.67002,2.213693008644699,SPIKE
1,4755.5,4750.310009765625,2.2304955694368145,SPIKE
1,4756.700195,4750.960009765625,1.864273486703173,SPIKE
1,4762.600098,4753.55,1.9332736098616197,SPIKE
1,4764.299805,4762.099951171875,1.750173178140098,SPIKE
1,4759.899902,4761.819970703125,-1.558785119,CRASH
1,4758.100098,4761.65,-1.896773586,CRASH
1,4754.899902,4758.910009765625,-1.652613747,CRASH
1,4766.899902,4759.07998,2.3316279625119853,SPIKE
1,4770.5,4767.069970703125,1.624968556531603,SPIKE
1,4771.700195,4767.55,1.6181040396635138,SPIKE
1,4773.200195,4770.189990234375,1.732426308730043,SPIKE
1,4773.5,4770.810009765625,1.584756600712274,SPIKE
1,4774.899902,4771.690039,1.5941274562306675,SPIKE
1,4771.899902,4773.649951171875,-1.678477378,CRASH
1,4769.200195,4773.249951171875,-2.304988617,CRASH
1,4769.100098,4772.809961,-1.697152029,CRASH
